R_target,tau,cov_cal,risk_cal,n_cal,cov_test,risk_test,n_test
0.6,0.2897213489192064,0.7,0.6285714285714286,35,0.7378947368421053,0.666191155492154,701
0.6499999999999999,0.2897213489192064,0.7,0.6285714285714286,35,0.7378947368421053,0.666191155492154,701
0.7,0.2897213489192064,0.7,0.6285714285714286,35,0.7378947368421053,0.666191155492154,701
0.75,0.2897213489192064,0.7,0.6285714285714286,35,0.7378947368421053,0.666191155492154,701
0.7999999999999999,0.28797679335505594,0.72,0.6111111111111112,36,0.7652631578947369,0.6685006877579092,727
