R_target,tau,cov_cal,risk_cal,n_cal,cov_test,risk_test,n_test
0.4357894736842106,0.4513389014413818,0.6,0.33333333333333337,30,0.5421052631578948,0.43106796116504853,515
0.4857894736842106,0.45107513724629744,0.62,0.32258064516129037,31,0.5421052631578948,0.43106796116504853,515
0.5357894736842106,0.4504596874577673,0.62,0.32258064516129037,31,0.5431578947368421,0.4321705426356589,516
0.5857894736842106,0.44993215906759865,0.62,0.32258064516129037,31,0.5442105263157895,0.4313346228239845,517
0.6357894736842106,0.4493167092790685,0.62,0.32258064516129037,31,0.5442105263157895,0.4313346228239845,517
