R_target,tau,cov_cal,risk_cal,n_cal,cov_test,risk_test,n_test
0.4311111111111111,0.5148339136389105,0.33,0.33333333333333337,33,0.32,0.3715277777777778,288
0.4811111111111111,0.4163840046321764,0.6,0.3833333333333333,60,0.6122222222222222,0.441016333938294,551
0.5311111111111111,0.41607730709632984,0.6,0.3833333333333333,60,0.6133333333333333,0.4402173913043478,552
0.5811111111111111,0.4156683770485345,0.6,0.3833333333333333,60,0.6133333333333333,0.4402173913043478,552
0.6311111111111111,0.415361679512688,0.6,0.3833333333333333,60,0.6133333333333333,0.4402173913043478,552
